sep=,
DeviceTag:,3
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-09-17_16:36:35_000 GMT+8
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
532,3232588084,0.277624,-0.302705,-0.880851,-0.235364,8.50361347198486,3.49728107452393,-7.71935749053955,160.47563171386719,-106.91056823730469,-80.60052490234375
533,3232604751,0.266586,-0.291449,-0.892006,-0.219807,7.96544647216797,4.07670021057129,-9.99121856689453,110.58183288574219,-102.37097167968750,-79.36079406738281
534,3232621418,0.254966,-0.280959,-0.900950,-0.210581,6.92309141159058,2.42931222915649,-10.58174896240234,65.84275817871094,-90.35755157470703,-82.71649932861328
535,3232638085,0.245411,-0.269725,-0.908816,-0.202673,5.64567613601685,0.44982859492302,-10.38795185089111,61.40756225585938,-72.05225372314453,-84.55171966552734
536,3232654752,0.239765,-0.256355,-0.916320,-0.192749,4.46750831604004,-0.33337292075157,-9.99654483795166,84.35201263427734,-47.78018951416016,-88.38741302490234
537,3232671419,0.238549,-0.241633,-0.923010,-0.181002,3.65149307250977,0.12298120558262,-9.97996902465820,104.79322814941406,-19.94855690002441,-86.58985900878906
538,3232688086,0.240488,-0.226377,-0.928506,-0.169696,3.56195497512817,0.81591325998306,-9.80290889739990,106.62818908691406,3.44011306762695,-84.78411102294922
539,3232704753,0.245076,-0.211345,-0.932468,-0.160546,3.51217269897461,1.25878274440765,-9.34376144409180,94.82552337646484,25.97850799560547,-81.44582366943359
540,3232721420,0.252451,-0.197567,-0.934751,-0.153222,3.35029530525208,1.34142315387726,-8.91600227355957,83.19928741455078,47.94255065917969,-70.95880126953125
541,3232738087,0.262038,-0.186180,-0.934958,-0.150091,3.75601387023926,1.41534972190857,-8.99945926666260,52.92347335815430,68.94623565673828,-57.71736145019531
542,3232754754,0.273551,-0.176930,-0.933199,-0.151677,3.49106550216675,1.34257030487061,-8.97446537017822,19.18786430358887,88.70285797119141,-47.97543334960938
543,3232771421,0.287199,-0.169797,-0.929738,-0.155798,3.97314333915710,0.80461192131042,-8.89458847045898,-0.23370701074600,106.48386383056641,-34.86644744873047
544,3232788088,0.303145,-0.163857,-0.924950,-0.160382,4.98534965515137,0.04602066054940,-8.89099884033203,-4.29532814025879,123.06134796142578,-24.14205741882324
545,3232804755,0.321235,-0.158495,-0.918951,-0.164975,5.16092777252197,-0.24518327414989,-8.88798618316650,-4.46963977813721,138.59773254394531,-16.75851058959961
546,3232821422,0.341289,-0.152962,-0.911953,-0.168721,5.40943670272827,-0.53956776857376,-8.85542488098145,2.25761294364929,152.48922729492188,-12.65627288818359
547,3232838089,0.363263,-0.146173,-0.904190,-0.170628,6.02394056320190,-0.78836220502853,-8.57731628417969,17.87394523620605,165.85165405273438,-13.18855667114258
548,3232854756,0.386956,-0.137328,-0.895895,-0.169644,6.41530036926270,-0.80629032850266,-8.09041690826416,42.08388519287109,177.38253784179688,-16.19777488708496
549,3232871423,0.411890,-0.126316,-0.887051,-0.165925,6.61536121368408,-0.56248748302460,-7.86806917190552,65.23443603515625,186.43742370605469,-20.31860351562500
550,3232888090,0.437515,-0.113661,-0.877373,-0.160870,6.65776968002319,-0.05752539262176,-7.77300930023193,77.67917633056641,193.73284912109375,-25.04449272155762
551,3232904757,0.463630,-0.100433,-0.866498,-0.155377,6.58668613433838,0.51174402236938,-7.57596254348755,81.11286163330078,200.58782958984375,-25.70125961303711
552,3232921424,0.490072,-0.087308,-0.854307,-0.149554,6.74731969833374,0.97277790307999,-7.08635282516479,81.57513427734375,206.39817810058594,-22.78668975830078
553,3232938091,0.516514,-0.074921,-0.840724,-0.144167,6.94493961334229,1.19135904312134,-6.75131607055664,75.09496307373047,210.59968566894531,-19.08292007446289
554,3232954758,0.542653,-0.063329,-0.825846,-0.139631,6.94107151031494,1.13598608970642,-6.34337663650513,65.91516113281250,213.09712219238281,-17.14196586608887
555,3232971425,0.568387,-0.051656,-0.810042,-0.134543,6.97240734100342,0.92899233102798,-5.72403764724731,68.29357910156250,214.09436035156250,-15.53301525115967
556,3232988092,0.593531,-0.038407,-0.793815,-0.126903,7.05343103408813,0.96890938282013,-4.91359567642212,88.06824493408203,213.01921081542969,-14.73038196563721
557,3233004759,0.617747,-0.023423,-0.777350,-0.116479,7.19242620468140,1.44741153717041,-4.42653512954712,109.90155792236328,209.70861816406250,-13.58313560485840
558,3233021426,0.640814,-0.007866,-0.760520,-0.104428,7.36204433441162,2.16657090187073,-4.25825262069702,120.55527496337891,205.32192993164062,-10.59272766113281
559,3233038093,0.662486,0.007341,-0.743402,-0.091720,7.50272941589355,2.75087070465088,-3.72414422035217,122.17492675781250,199.00379943847656,-6.84593963623047
560,3233054760,0.682337,0.021844,-0.726498,-0.078367,7.72657728195190,3.30853629112244,-3.20845699310303,122.48677825927734,188.31455993652344,-1.44953942298889
561,3233071427,0.699903,0.034465,-0.710363,-0.065831,8.58818817138672,3.96179628372192,-2.14979290962219,110.33964538574219,172.15037536621094,3.01683259010315
562,3233088094,0.714289,0.042467,-0.696254,-0.056741,8.10095977783203,3.05249094963074,-0.64521670341492,72.94104766845703,143.95187377929688,8.03984355926514
563,3233104761,0.724778,0.046347,-0.685525,-0.051037,7.89267015457153,1.61757683753967,0.63221430778503,38.94398498535156,106.09932708740234,10.61471176147461
564,3233121428,0.730601,0.047349,-0.679424,-0.048615,7.45728969573975,0.83033871650696,1.97860884666443,12.23980998992920,58.97975158691406,7.66210699081421
565,3233138095,0.730983,0.045930,-0.679039,-0.049599,7.44311857223511,0.86021113395691,2.91790747642517,-12.14693164825439,2.92488861083984,1.90437591075897
566,3233154762,0.725848,0.040704,-0.684423,-0.055251,9.65267658233643,2.70423436164856,2.89806604385376,-49.36107635498047,-54.59812164306641,-3.84044170379639
567,3233171429,0.719540,0.027496,-0.690763,-0.065981,16.81910133361816,4.73349952697754,2.03240299224854,-112.41526031494141,-69.34873199462891,8.20298004150391
568,3233188096,0.712582,0.006459,-0.696592,-0.083336,17.82311820983887,-0.43836176395416,-0.68137264251709,-182.72378540039062,-74.72423553466797,12.22001171112061
569,3233204763,0.703116,-0.011217,-0.703502,-0.102897,11.45444107055664,-3.27822303771973,-2.01603126525879,-176.10316467285156,-90.20053863525391,-16.08858680725098
570,3233221430,0.694251,-0.015346,-0.711075,-0.110243,7.47934818267822,-3.83959603309631,-3.57750368118286,-50.99193191528320,-81.84417724609375,-22.20538902282715
571,3233238097,0.687687,-0.010550,-0.717979,-0.107155,6.14367103576660,2.54605770111084,-5.51004791259766,42.35429382324219,-61.72290420532227,-14.22488021850586
572,3233254764,0.681872,-0.009405,-0.723502,-0.107269,7.31454181671143,6.21623420715332,-7.76311683654785,8.32181644439697,-53.93734359741211,-10.68424892425537
573,3233271431,0.677366,-0.011378,-0.726999,-0.111887,10.37106513977051,3.31048130989075,-6.01961851119995,-30.11387443542480,-39.92123794555664,-15.18944931030273
574,3233288098,0.674212,-0.008870,-0.729809,-0.112862,10.22216033935547,-0.01475005783141,-3.39508342742920,8.53772735595703,-26.78530693054199,-19.51947975158691
575,3233304765,0.671436,-0.004636,-0.732686,-0.111014,9.55539608001709,0.85795646905899,-2.29167461395264,30.77703475952148,-24.02952003479004,-14.80558586120605
576,3233321432,0.668555,-0.004215,-0.735127,-0.112272,10.26344490051270,2.66747069358826,-1.77376103401184,-2.80823516845703,-25.35069847106934,-10.00620460510254
577,3233338099,0.665855,-0.006513,-0.736911,-0.116436,10.33084964752197,2.09522604942322,-1.26424074172974,-30.49477577209473,-23.42825698852539,-9.46080780029297
578,3233354766,0.663373,-0.007990,-0.738593,-0.119804,9.77007579803467,1.47594833374023,-1.17205035686493,-22.77351570129395,-21.23413467407227,-9.79726600646973
579,3233371433,0.661253,-0.006489,-0.740364,-0.120680,9.96982669830322,1.11895036697388,-1.68172168731689,3.55244326591492,-17.48269844055176,-13.25911808013916
580,3233388100,0.659558,-0.002518,-0.742106,-0.119399,9.51093769073486,1.61150193214417,-1.84987378120422,25.75140571594238,-13.23176288604736,-15.67095756530762
581,3233404767,0.658034,0.000961,-0.743644,-0.118255,9.59941864013672,1.42804133892059,-1.88987267017365,22.66092109680176,-11.83854293823242,-13.64657592773438
582,3233421434,0.656544,0.003418,-0.745020,-0.117830,9.84876155853271,1.28192472457886,-1.10005128383636,14.22935676574707,-11.77011585235596,-11.64194965362549
583,3233438101,0.654999,0.005515,-0.746377,-0.117765,10.36547470092773,1.70704591274261,-0.92135417461395,10.74582958221436,-12.25568008422852,-11.47214889526367
584,3233454768,0.653474,0.007791,-0.747683,-0.117824,9.62120246887207,1.51313924789429,-0.49238598346710,10.86957836151123,-11.78969764709473,-12.93604660034180
585,3233471435,0.651771,0.011895,-0.749353,-0.116290,9.27405166625977,1.09936356544495,0.08595629036427,27.57714271545410,-12.77010726928711,-15.30129528045654
586,3233488102,0.649668,0.017536,-0.751527,-0.113277,9.47086238861084,1.59667384624481,0.29748430848122,42.52004623413086,-15.74853324890137,-16.86878967285156
587,3233504769,0.647203,0.022710,-0.753896,-0.110699,9.77858066558838,1.87042379379272,-0.02493050321937,38.38310241699219,-18.91116333007812,-16.66538619995117
588,3233521436,0.644444,0.026334,-0.756286,-0.109685,9.77017593383789,1.86797165870667,-0.69131129980087,23.44213485717773,-21.95612335205078,-15.81189155578613
589,3233538103,0.641447,0.029448,-0.758752,-0.109434,9.62308597564697,1.12339818477631,-1.31773126125336,17.31555557250977,-24.05803108215332,-16.69662857055664
590,3233554770,0.638303,0.033652,-0.761408,-0.108150,9.41208934783936,1.43428015708923,-1.64543116092682,27.68459320068359,-24.63099670410156,-17.91405105590820
591,3233571437,0.635133,0.038124,-0.764059,-0.106616,9.52354431152344,2.06823635101318,-1.49287307262421,30.16802406311035,-24.49540138244629,-18.23310661315918
592,3233588104,0.631882,0.042242,-0.766704,-0.105389,9.68849182128906,2.35101032257080,-1.27985274791718,27.02874374389648,-25.22614288330078,-17.78197860717773
593,3233604771,0.628556,0.045749,-0.769302,-0.104878,9.84166336059570,1.80374479293823,-1.29963052272797,20.58605957031250,-26.07633590698242,-17.73221015930176
594,3233621438,0.624949,0.049780,-0.772074,-0.104229,9.51950263977051,0.78281652927399,-1.21749460697174,23.78987884521484,-27.88954353332520,-20.06426620483398
595,3233638105,0.620951,0.054898,-0.775155,-0.102671,9.47742176055908,0.88067924976349,-1.04631495475769,33.64836883544922,-30.21126937866211,-22.10289573669434
596,3233654772,0.616500,0.060242,-0.778509,-0.101109,9.41564369201660,1.80344057083130,-0.92992025613785,34.99441146850586,-33.62554550170898,-23.50897026062012
597,3233671439,0.611652,0.065412,-0.782032,-0.100148,9.41533660888672,1.91081821918488,-0.97768670320511,31.31958770751953,-36.84998321533203,-25.33327293395996
598,3233688106,0.606498,0.071355,-0.785669,-0.098961,9.51965236663818,1.62431788444519,-1.45241773128510,36.00178909301758,-38.34108734130859,-28.69994354248047
599,3233704773,0.601085,0.078347,-0.789391,-0.097065,9.39729404449463,1.51244366168976,-2.24886465072632,44.39026260375977,-39.04264068603516,-31.54731559753418
600,3233721440,0.595444,0.085817,-0.793134,-0.094980,9.14632415771484,1.81579828262329,-2.54583024978638,47.52591323852539,-39.94152832031250,-33.50705337524414
601,3233738107,0.589607,0.093244,-0.796875,-0.093055,9.14009666442871,2.04242157936096,-2.51232433319092,46.59439849853516,-41.12835311889648,-34.05369186401367
602,3233754774,0.583519,0.100625,-0.800609,-0.091687,9.15496063232422,1.92265808582306,-2.26581883430481,43.50550842285156,-42.86645126342773,-36.22714996337891
603,3233771441,0.577078,0.108376,-0.804456,-0.089921,8.99923706054688,2.05922293663025,-2.19794034957886,47.50035476684570,-44.75363922119141,-36.81742095947266
604,3233788108,0.570334,0.115981,-0.808368,-0.088364,9.23755741119385,2.27366971969604,-2.55393576622009,46.03177642822266,-46.93992614746094,-36.97288513183594
605,3233804775,0.563261,0.123453,-0.812311,-0.087458,9.52910137176514,1.67139065265656,-2.68584132194519,42.16712951660156,-49.49503707885742,-38.96261215209961
606,3233821442,0.555635,0.131696,-0.816386,-0.086251,9.63129234313965,1.15674209594727,-2.42173027992249,47.38552856445312,-52.37812042236328,-42.32891082763672
607,3233838109,0.547209,0.140756,-0.820734,-0.084536,9.72891902923584,1.12312293052673,-1.86891019344330,54.24167633056641,-56.97290039062500,-45.20455169677734
608,3233854776,0.537769,0.150479,-0.825415,-0.082769,9.68946075439453,0.87838441133499,-1.42574548721313,58.20285797119141,-63.52080917358398,-49.02678298950195
609,3233871443,0.527127,0.161135,-0.830417,-0.081121,9.74976444244385,0.68550276756287,-1.13340294361115,62.39981842041016,-71.13774108886719,-55.11066818237305
610,3233888110,0.515170,0.172895,-0.835682,-0.079653,9.85892200469971,0.67097175121307,-1.42953431606293,66.98199462890625,-79.19124603271484,-62.52135848999023
611,3233904777,0.501808,0.186075,-0.841089,-0.078322,10.10796928405762,0.34091433882713,-1.61942648887634,72.97127532958984,-87.16806030273438,-71.76807403564453
612,3233921444,0.486401,0.201577,-0.846769,-0.075917,10.85096549987793,-0.02576744556427,-0.70327776670456,89.95396423339844,-97.33643341064453,-82.26087951660156
613,3233938111,0.468963,0.219410,-0.852499,-0.071966,13.01530456542969,-1.43702435493469,-1.33127629756927,109.59410858154297,-105.98267364501953,-91.65510559082031
614,3233954778,0.449707,0.240096,-0.857733,-0.066422,14.22229576110840,-3.88204669952393,-2.53729343414307,130.63185119628906,-111.25970458984375,-104.90177917480469
615,3233971445,0.428540,0.264587,-0.861937,-0.058423,13.33096981048584,-4.90040302276611,-4.75637292861938,159.55609130859375,-113.59061431884766,-122.35388946533203
616,3233988112,0.405322,0.293550,-0.864552,-0.045759,11.58767700195312,-3.31451892852783,-6.99510145187378,203.48539733886719,-110.81528472900391,-138.84547424316406
617,3234004779,0.380063,0.325441,-0.865405,-0.026723,9.05229568481445,0.54640460014343,-9.05743217468262,253.09957885742188,-104.28741455078125,-142.70906066894531
618,3234021446,0.355647,0.355519,-0.864328,-0.007708,7.45063877105713,4.25003910064697,-10.88552570343018,245.98858642578125,-94.62006378173828,-136.11973571777344
619,3234038113,0.335937,0.380798,-0.861468,0.003589,6.37056350708008,5.25101613998413,-11.95016765594482,176.75947570800781,-81.40930175781250,-130.55145263671875
620,3234054780,0.321729,0.401721,-0.857356,0.007223,5.31571483612061,3.55326294898987,-12.17200946807861,106.92037200927734,-65.87369537353516,-125.82869720458984
621,3234071447,0.311787,0.420669,-0.851908,0.008970,4.30827713012695,1.60270667076111,-11.66003704071045,79.71952056884766,-42.88605117797852,-122.24774169921875
622,3234088114,0.305408,0.438154,-0.845328,0.012927,3.29946351051331,0.83881658315659,-10.78311538696289,79.29067993164062,-13.09250259399414,-112.43094635009766
623,3234104781,0.302089,0.453922,-0.838045,0.019422,2.97639083862305,0.59986889362335,-10.22301864624023,81.27551269531250,13.96685791015625,-99.50564575195312
624,3234121448,0.301964,0.467617,-0.830311,0.027148,2.93049359321594,1.07736372947693,-9.91197395324707,74.16139221191406,37.44055938720703,-86.82838439941406
625,3234138115,0.306133,0.478371,-0.822351,0.034398,3.30554628372192,0.45141446590424,-9.25843620300293,51.57234573364258,61.44116592407227,-72.55460357666016
626,3234154782,0.314507,0.486198,-0.814239,0.041372,4.27428483963013,-0.53163075447083,-8.70533561706543,30.06182861328125,85.32875823974609,-58.08317947387695
627,3234171449,0.326039,0.491507,-0.806075,0.048609,4.46880340576172,-0.86126047372818,-8.43467903137207,15.53956890106201,104.72127532958984,-44.49296188354492
628,3234188116,0.339442,0.495431,-0.797531,0.057211,4.58873987197876,-1.37419760227203,-8.34292030334473,13.79654407501221,121.02505493164062,-35.67322158813477
629,3234204783,0.353324,0.499113,-0.788202,0.069183,5.16988945007324,-1.36319661140442,-8.48476028442383,30.38818168640137,137.05799865722656,-29.35242462158203
630,3234221450,0.367947,0.502559,-0.777850,0.083666,5.65166616439819,-0.98389518260956,-8.91020584106445,41.36632156372070,152.29649353027344,-25.84428787231445
631,3234238117,0.383269,0.505740,-0.766378,0.099989,5.87469768524170,-1.12255418300629,-8.84005641937256,48.76137542724609,165.38290405273438,-24.04942321777344
632,3234254784,0.398043,0.509361,-0.753552,0.119469,6.18939781188965,-1.12094807624817,-8.47922706604004,69.39104461669922,176.75437927246094,-22.39428901672363
633,3234271451,0.411311,0.514121,-0.738920,0.143182,6.72344779968262,-0.83843225240707,-8.08699798583984,101.20825195312500,187.78775024414062,-21.80191230773926
634,3234288118,0.422826,0.520071,-0.722221,0.170711,7.08787584304810,0.22604563832283,-7.74432325363159,132.20132446289062,197.05212402343750,-22.64246177673340
635,3234304785,0.433811,0.525514,-0.704112,0.199677,7.13739109039307,1.77838933467865,-7.41203308105469,141.42033386230469,204.25648498535156,-20.37176895141602
636,3234321452,0.445989,0.528537,-0.685616,0.227319,7.19538736343384,2.83871507644653,-7.24908256530762,124.01991271972656,209.73123168945312,-15.63096332550049
637,3234338119,0.460120,0.528221,-0.667454,0.252544,7.00505638122559,2.98049259185791,-6.81225919723511,94.77143859863281,214.34135437011719,-9.13291549682617
638,3234354786,0.475701,0.524811,-0.649721,0.275945,6.89333200454712,2.75346899032593,-6.36434745788574,70.60363769531250,218.39437866210938,-1.65406775474548
639,3234371453,0.492052,0.518848,-0.632235,0.298264,6.70328378677368,2.42421627044678,-5.99347066879272,54.18847274780273,221.97467041015625,5.64892864227295
640,3234388120,0.508579,0.511127,-0.614491,0.320152,6.79695129394531,2.09201574325562,-5.83779525756836,46.26475524902344,225.69180297851562,10.56194782257080
641,3234404787,0.524519,0.502377,-0.596129,0.342241,6.66352653503418,1.99206852912903,-5.39180564880371,46.95223236083984,228.35121154785156,14.73962211608887
642,3234421454,0.538879,0.493475,-0.576827,0.365189,7.13659715652466,2.02612137794495,-4.67276954650879,57.60238647460938,228.61045837402344,18.93290519714355
643,3234438121,0.551176,0.485054,-0.556770,0.388503,7.76426935195923,2.32187962532043,-3.81794929504395,69.73645019531250,223.26835632324219,21.01507377624512
644,3234454788,0.561529,0.477035,-0.536867,0.410971,8.60205936431885,3.25944256782532,-2.53003787994385,74.09292602539062,211.34881591796875,21.98458099365234
645,3234471455,0.570680,0.468289,-0.519617,0.430149,8.92315578460693,3.28769540786743,-1.79981148242950,55.59460830688477,187.93084716796875,24.06996536254883
646,3234488122,0.578518,0.459436,-0.505990,0.445209,8.45163440704346,1.99075603485107,-0.19775058329105,33.97207260131836,156.07209777832031,23.85975074768066
647,3234504789,0.584276,0.451855,-0.496959,0.455502,7.66393184661865,0.43562033772469,1.84326195716858,14.94321060180664,111.60053253173828,21.36266517639160
648,3234521456,0.586739,0.447819,-0.492671,0.460945,6.79574203491211,-0.90995657444000,4.13009071350098,7.99502658843994,55.11034774780273,14.82551479339600
649,3234538123,0.585521,0.448593,-0.492926,0.461470,6.52341651916504,-0.73348128795624,4.12406539916992,7.68005514144897,-6.09070301055908,4.33693027496338
650,3234554790,0.582369,0.452697,-0.497926,0.456050,7.01573657989502,0.18041151762009,1.70122337341309,-8.14474391937256,-60.65956115722656,-10.12047004699707
651,3234571457,0.580339,0.456386,-0.505950,0.446019,9.61207485198975,0.85073733329773,-0.58977127075195,-38.57756042480469,-81.98502349853516,-21.26778411865234
652,3234588124,0.580538,0.455036,-0.512111,0.440069,15.22034263610840,2.62399959564209,0.92788660526276,-45.76631546020508,-38.52951049804688,-0.13532640039921
653,3234604791,0.585482,0.446973,-0.521492,0.430665,14.74369716644287,3.58166480064392,2.37217974662781,-109.30897521972656,-25.16727256774902,5.42307090759277
654,3234621458,0.589948,0.441965,-0.533920,0.414196,12.49879550933838,-0.97153580188751,2.09528732299805,-129.90734863281250,-69.91471099853516,-23.18060111999512
655,3234638125,0.588483,0.445900,-0.542306,0.400956,12.67699146270752,-3.78499650955200,-1.54206728935242,-52.23589324951172,-90.95216369628906,-38.31751632690430
656,3234654792,0.584557,0.453242,-0.546628,0.392508,9.19389438629150,-2.75933218002319,-4.18625450134277,-1.83778560161591,-78.37418365478516,-37.33193588256836
657,3234671459,0.578280,0.463164,-0.547796,0.388576,6.42744588851929,1.02738761901855,-4.82806873321533,41.34447479248047,-67.40650177001953,-32.37916946411133
658,3234688126,0.571699,0.472946,-0.548123,0.386064,8.56669521331787,4.32552528381348,-5.37584686279297,49.34454727172852,-60.29172134399414,-28.06547355651855
659,3234704793,0.568399,0.478464,-0.550148,0.381224,9.96127319335938,4.07994031906128,-4.35047626495361,8.62935543060303,-50.83502960205078,-24.31981658935547
660,3234721460,0.567211,0.481365,-0.552865,0.375367,9.28452587127686,2.05761170387268,-3.37478327751160,-14.20131206512451,-42.01786041259766,-21.64367103576660
661,3234738127,0.564151,0.487101,-0.552991,0.372381,9.38668155670166,-0.00636211410165,-3.26592230796814,20.64435195922852,-36.82487487792969,-24.96237373352051
662,3234754794,0.558899,0.495822,-0.550306,0.372768,10.30541038513184,1.21614253520966,-3.00446176528931,59.58462524414062,-30.59595870971680,-27.03671264648438
663,3234771461,0.554700,0.502927,-0.548210,0.372612,10.00373935699463,2.46183848381042,-2.22338747978210,46.22071456909180,-26.58368682861328,-23.70037841796875
664,3234788128,0.551848,0.507894,-0.547632,0.370954,9.87692260742188,2.51534080505371,-1.76595199108124,23.85155105590820,-27.00061225891113,-19.56199264526367
665,3234804795,0.549729,0.511910,-0.547562,0.368677,9.86235141754150,2.13731908798218,-1.48047721385956,14.06587886810303,-25.89961814880371,-18.42610931396484
666,3234821462,0.547155,0.516355,-0.547007,0.367129,9.73906135559082,1.53016293048859,-1.20560157299042,21.25433158874512,-24.30844879150391,-17.83825302124023
667,3234838129,0.544087,0.521635,-0.545728,0.366126,9.74485301971436,1.62687158584595,-1.18532395362854,30.03005790710449,-23.61830520629883,-20.24368286132812
668,3234854796,0.540621,0.527039,-0.544418,0.365470,9.58614730834961,1.71364998817444,-1.16071343421936,33.30282592773438,-24.05824470520020,-18.52955055236816
669,3234871463,0.537498,0.531821,-0.543592,0.364376,9.76840972900391,1.97305071353912,-0.89671653509140,26.89286613464355,-24.59782218933105,-16.93178176879883
670,3234888130,0.534760,0.535967,-0.543365,0.362665,9.63870239257812,1.77509987354279,-0.56478881835938,19.32791328430176,-26.04548072814941,-15.60610485076904
671,3234904797,0.531635,0.540456,-0.543019,0.361114,9.60358619689941,1.51216733455658,-0.52072817087173,22.90448951721191,-27.32333946228027,-15.77302646636963
672,3234921464,0.527894,0.545699,-0.542304,0.359789,9.57275485992432,1.45776784420013,-0.61811554431915,29.71471405029297,-29.30856704711914,-17.60632133483887
673,3234938131,0.523676,0.551365,-0.541512,0.358505,9.60608005523682,1.54324686527252,-0.91217231750488,33.38667297363281,-31.70641899108887,-18.14256477355957
674,3234954798,0.519633,0.556787,-0.541061,0.356684,9.77104854583740,1.61060833930969,-1.11913955211639,28.99524307250977,-33.72804641723633,-18.31073379516602
675,3234971465,0.515846,0.561791,-0.541082,0.354296,9.79614734649658,1.68476855754852,-1.58208298683167,23.26734352111816,-35.60724639892578,-17.60225296020508
676,3234988132,0.512108,0.566802,-0.541061,0.351760,9.73800086975098,1.62313222885132,-2.29494214057922,22.64432716369629,-35.86923217773438,-18.43571281433105
677,3235004799,0.508253,0.571968,-0.540782,0.349410,9.55253601074219,1.79120481014252,-2.80631852149963,24.97006034851074,-35.05043029785156,-19.08377456665039
678,3235021466,0.504255,0.577304,-0.540272,0.347209,9.33283901214600,1.83761990070343,-2.82509994506836,27.22476196289062,-34.59110260009766,-19.75025558471680
679,3235038133,0.500222,0.582589,-0.539703,0.345093,9.57374572753906,1.82399344444275,-2.71802902221680,27.64993286132812,-34.06110382080078,-19.42495727539062
680,3235054800,0.496438,0.587765,-0.539132,0.342664,9.65403366088867,1.58392608165741,-2.41513133049011,25.11828041076660,-34.11983871459961,-20.69554138183594
681,3235071467,0.492112,0.593470,-0.538184,0.340555,9.57868957519531,1.56553876399994,-2.24168825149536,31.18700218200684,-34.80264663696289,-21.81597518920898
682,3235088134,0.487504,0.599462,-0.537086,0.338414,9.39936542510986,1.72133088111877,-2.21615433692932,33.54073333740234,-36.14362335205078,-22.93308258056641
683,3235104801,0.482600,0.605882,-0.535748,0.336124,9.28894042968750,1.36740303039551,-2.18796086311340,36.20744705200195,-38.04745483398438,-25.31931495666504
684,3235121468,0.476978,0.613015,-0.533929,0.334105,9.28626346588135,1.36409747600555,-2.37723612785339,43.67042541503906,-39.61890029907227,-27.39491844177246
685,3235138135,0.470825,0.620624,-0.531891,0.332028,9.24964046478271,1.38013041019440,-2.29505729675293,47.75925827026367,-42.19191741943359,-29.03841590881348
686,3235154802,0.464135,0.628635,-0.529840,0.329647,9.07586574554443,1.11874473094940,-1.80008625984192,50.26897811889648,-46.33842086791992,-30.32267951965332
687,3235171469,0.456905,0.636893,-0.528053,0.326752,9.05393886566162,1.23045969009399,-1.30065405368805,50.92192459106445,-51.93318939208984,-30.49737930297852
688,3235188136,0.449549,0.645013,-0.526884,0.322890,9.10286140441895,1.61088430881500,-1.14743292331696,46.13700866699219,-58.27598571777344,-30.05450630187988
689,3235204803,0.442660,0.652612,-0.526625,0.317517,9.19853878021240,1.97702252864838,-1.28590464591980,34.96855163574219,-64.95238494873047,-29.84199523925781
690,3235221470,0.436039,0.660019,-0.526974,0.310715,9.53421020507812,1.12952697277069,-1.60809516906738,26.67842864990234,-71.84491729736328,-31.34736442565918
691,3235238137,0.428616,0.668290,-0.526959,0.303300,9.32740783691406,0.46146577596664,-1.65091955661774,31.46601295471191,-78.29632568359375,-36.26403427124023
692,3235254804,0.419940,0.677513,-0.526536,0.295614,9.15237331390381,0.37201374769211,-1.91823899745941,39.89394760131836,-84.87701416015625,-39.78133010864258
693,3235271471,0.410044,0.687756,-0.525660,0.287293,9.40555000305176,0.76846033334732,-1.82925271987915,47.14300155639648,-93.04339599609375,-44.94908142089844
694,3235288138,0.398719,0.698701,-0.524728,0.278389,10.63624668121338,1.75519752502441,-1.50544428825378,53.88284301757812,-102.21020507812500,-46.57454299926758
695,3235304805,0.386768,0.710149,-0.523611,0.268200,12.63001441955566,0.52006191015244,-1.30389833450317,53.99812316894531,-111.12158203125000,-51.60945892333984
696,3235321472,0.373001,0.723308,-0.520679,0.258050,14.04577922821045,-1.96699965000153,-1.91172981262207,70.89144897460938,-115.83741760253906,-63.18843841552734
697,3235338139,0.355950,0.738829,-0.514865,0.249690,13.45343685150146,-2.87549090385437,-3.39646625518799,104.80878448486328,-115.53327941894531,-75.58032989501953
698,3235354806,0.336299,0.755617,-0.506886,0.242927,11.29347038269043,-0.89668971300125,-5.01632547378540,130.46717834472656,-113.54594421386719,-82.71189880371094
699,3235371473,0.315602,0.771677,-0.498921,0.236616,9.59826183319092,2.81716632843018,-6.01738500595093,135.77210998535156,-113.68318176269531,-77.32044982910156
700,3235388140,0.297108,0.784985,-0.493079,0.228909,9.10521030426025,4.89389991760254,-7.86453437805176,109.86708068847656,-113.67964172363281,-63.20779418945312
701,3235404807,0.283819,0.795145,-0.489230,0.218736,8.78821849822998,4.94521999359131,-9.14696216583252,63.84860229492188,-108.47663879394531,-54.98966979980469
702,3235421474,0.274672,0.803314,-0.486053,0.207350,7.40024423599243,3.30143737792969,-10.15114688873291,32.23839950561523,-99.48909759521484,-53.19531631469727
703,3235438141,0.266019,0.811168,-0.481564,0.198337,6.27120113372803,1.28835606575012,-10.17447376251221,38.72473907470703,-81.79824066162109,-55.61018753051758
704,3235454808,0.255588,0.819341,-0.474807,0.194717,5.11591815948486,0.41178682446480,-10.06531620025635,70.16478729248047,-53.89492797851562,-57.02491760253906
