sep=,
DeviceTag:,1
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-09-17_16:36:35_000 GMT+8
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
120,3225704613,-0.707894,0.166989,0.089383,-0.680449,-0.86309617757797,-3.42046427726746,9.21029663085938,-1.03335070610046,0.73762011528015,0.51924622058868
121,3225721280,-0.707772,0.167531,0.089877,-0.680378,-0.84568482637405,-3.43657183647156,9.17421150207520,-5.59374380111694,0.19300450384617,0.17497317492962
122,3225737947,-0.707737,0.167899,0.090301,-0.680267,-0.84547024965286,-3.68582320213318,9.13462066650391,-4.34865903854370,-0.16034190356731,-0.50310391187668
123,3225754614,-0.707865,0.167732,0.090147,-0.680196,-0.82516878843307,-3.70844483375549,9.03911304473877,1.15421068668365,0.10517854243517,-0.48157635331154
124,3225771281,-0.707976,0.167338,0.089667,-0.680241,-0.81959640979767,-3.43977904319763,8.90241050720215,3.85966777801514,0.59952938556671,0.10579327493906
125,3225787948,-0.707954,0.167485,0.089458,-0.680256,-0.79114735126495,-3.26605010032654,8.87092685699463,-0.24479977786541,1.62799429893494,0.94460910558701
126,3225804615,-0.707760,0.168024,0.089446,-0.680326,-0.74424147605896,-3.47720217704773,8.78233718872070,-3.18237161636353,2.53997302055359,1.51596450805664
127,3225821282,-0.707697,0.168102,0.088781,-0.680459,-0.79072225093842,-3.76994657516479,8.92482089996338,2.28059363365173,3.48164963722229,1.90416371822357
128,3225837949,-0.707757,0.167977,0.087979,-0.680532,-0.98785108327866,-3.45645451545715,8.93537139892578,4.00113964080811,3.28723669052124,1.20776700973511
129,3225854616,-0.707826,0.168324,0.087729,-0.680407,-0.98005628585815,-3.41473126411438,9.10152435302734,-0.97661858797073,3.09830403327942,-0.28251448273659
130,3225871283,-0.707905,0.168781,0.087677,-0.680218,-0.98585236072540,-3.58317637443542,9.24115371704102,-2.41998434066772,2.85812139511108,-1.14237129688263
131,3225887950,-0.708080,0.168939,0.087386,-0.680034,-1.00478219985962,-3.56047916412354,9.34176254272461,0.22464898228645,2.52916431427002,-1.10397768020630
132,3225904617,-0.708130,0.168934,0.086872,-0.680049,-0.97563010454178,-3.48345446586609,9.49956512451172,2.06175804138184,2.65939211845398,0.34823024272919
133,3225921284,-0.708072,0.168887,0.086349,-0.680188,-1.10134971141815,-3.36953496932983,9.65728950500488,2.23315238952637,2.20175123214722,1.65490698814392
134,3225937951,-0.707860,0.169153,0.086373,-0.680339,-1.02495825290680,-3.31113648414612,9.63862419128418,-2.01108360290527,0.92662274837494,1.93389332294464
135,3225954618,-0.707655,0.169408,0.086654,-0.680454,-1.01846373081207,-3.57008433341980,9.54328346252441,-3.16980838775635,-0.30416995286942,1.32071864604950
136,3225971285,-0.707619,0.168981,0.086526,-0.680613,-1.02670276165009,-3.73003005981445,9.52313327789307,2.27205109596252,-1.49859273433685,0.96248680353165
137,3225987952,-0.707615,0.168281,0.086321,-0.680816,-1.05175769329071,-3.42682695388794,9.40416431427002,4.05778217315674,-2.33487319946289,0.67093759775162
138,3226004619,-0.707584,0.168048,0.086674,-0.680861,-1.07494664192200,-3.22048616409302,9.29288768768311,-0.97979468107224,-2.77948403358459,-0.10202179104090
139,3226021286,-0.707485,0.168384,0.087506,-0.680775,-0.91974937915802,-3.29295206069946,9.20872402191162,-6.16794157028198,-2.39835405349731,-0.49325582385063
140,3226037953,-0.707357,0.168520,0.087965,-0.680815,-0.86955964565277,-3.54579782485962,9.30463886260986,-3.40821862220764,-1.70127272605896,0.61661946773529
141,3226054620,-0.707097,0.168157,0.087927,-0.681180,-0.94945400953293,-3.47441506385803,9.39288139343262,1.40965259075165,-2.01741003990173,2.94063901901245
142,3226071287,-0.706737,0.167756,0.087969,-0.681646,-0.95038390159607,-3.41447091102600,9.13774681091309,1.12423121929169,-2.87284898757935,4.07422494888306
143,3226087954,-0.706394,0.167564,0.088282,-0.682009,-0.97883552312851,-3.45758867263794,8.90117740631104,-1.16801595687866,-2.95835614204407,2.98453903198242
144,3226104621,-0.706234,0.167489,0.088709,-0.682138,-0.93193864822388,-3.58536267280579,8.92508792877197,-2.19699335098267,-2.57451176643372,0.90624767541885
145,3226121288,-0.706227,0.167155,0.088840,-0.682210,-0.81735271215439,-3.64364933967590,9.15494728088379,0.58086407184601,-2.23011064529419,0.18705594539642
146,3226137955,-0.706181,0.166714,0.088822,-0.682368,-0.76932102441788,-3.49383068084717,9.07392883300781,1.82592916488647,-2.06993508338928,0.73937457799911
147,3226154622,-0.706014,0.166661,0.089107,-0.682516,-0.87873840332031,-3.40963768959045,8.89540195465088,-1.65418970584869,-1.89437282085419,1.44290399551392
148,3226171289,-0.705796,0.167000,0.089744,-0.682575,-0.91837900876999,-3.45911574363708,8.87337970733643,-5.31259250640869,-1.63604331016541,0.93946105241776
149,3226187956,-0.705714,0.167256,0.090234,-0.682533,-0.86043077707291,-3.67715716362000,8.98693561553955,-4.08769702911377,-0.98971307277679,-0.38330683112144
150,3226204623,-0.705798,0.167002,0.090099,-0.682526,-0.80346107482910,-3.67820429801941,9.15658187866211,1.51604771614075,-0.35408276319504,-0.43661972880363
151,3226221290,-0.705830,0.166693,0.089862,-0.682600,-0.76975768804550,-3.33793330192566,9.02681922912598,2.21253395080566,-0.36957848072052,0.61784875392914
152,3226237957,-0.705662,0.166948,0.090160,-0.682672,-0.88498950004578,-3.22699117660522,8.95477199554443,-3.24604487419128,-0.38981887698174,1.16216349601746
153,3226254624,-0.705407,0.167682,0.090844,-0.682664,-0.79920125007629,-3.39121532440186,8.88253498077393,-7.53183174133301,0.04589796438813,0.96243578195572
154,3226271291,-0.705290,0.168041,0.090974,-0.682680,-0.83556330204010,-3.82372951507568,9.06446170806885,-2.95435428619385,0.95185750722885,1.03926086425781
155,3226287958,-0.705243,0.167784,0.090445,-0.682862,-0.87563908100128,-3.65207481384277,9.11983680725098,3.32121205329895,1.16203546524048,1.76869809627533
156,3226304625,-0.705130,0.167751,0.090104,-0.683032,-0.92176789045334,-3.41592812538147,9.09003353118896,1.27035772800446,1.27516019344330,1.93321442604065
157,3226321292,-0.704929,0.168473,0.090527,-0.683006,-0.93356454372406,-3.38148069381714,9.01140880584717,-6.21408367156982,1.21945917606354,1.15141904354095
158,3226337959,-0.704854,0.169176,0.090919,-0.682857,-0.87260848283768,-3.82560658454895,9.14022445678711,-5.92800188064575,1.45514702796936,0.10574202984571
159,3226354626,-0.704947,0.169012,0.090530,-0.682853,-0.93180888891220,-3.81765294075012,9.30824184417725,2.26758813858032,1.25087952613831,0.02770653553307
160,3226371293,-0.705037,0.168620,0.089965,-0.682932,-0.96588915586472,-3.52443861961365,9.34106349945068,4.25350666046143,0.92890208959579,0.51233720779419
161,3226387960,-0.704979,0.168650,0.089921,-0.682990,-0.96067076921463,-3.35930728912354,9.29105949401855,-0.42812272906303,0.32224619388580,0.75572836399078
162,3226404627,-0.704787,0.169136,0.090386,-0.683007,-0.94360131025314,-3.48514199256897,9.18671226501465,-5.16676092147827,0.10024171322584,0.51348990201950
163,3226421294,-0.704712,0.169588,0.090808,-0.682916,-0.89731293916702,-3.68428087234497,9.25604438781738,-4.76825332641602,0.22168435156345,-0.19984313845634
164,3226437961,-0.704744,0.169458,0.090719,-0.682927,-0.90427619218826,-3.79364418983459,9.32243251800537,0.66548836231232,-0.00546831125394,-0.18898330628872
165,3226454628,-0.704795,0.169143,0.090497,-0.682983,-0.92509764432907,-3.47917342185974,9.15810394287109,2.19402241706848,-0.40064024925232,0.32320666313171
166,3226471295,-0.704725,0.169247,0.090727,-0.682999,-0.92426717281342,-3.38489484786987,9.11091232299805,-2.09383177757263,-0.56454873085022,0.18420653045177
167,3226487962,-0.704747,0.169351,0.090966,-0.682918,-1.01783418655396,-3.70319819450378,9.19143486022949,-2.10437154769897,-0.48731365799904,-0.57658672332764
168,3226504629,-0.705003,0.168901,0.090733,-0.682796,-0.98191612958908,-3.68561172485352,9.20490932464600,3.03345918655396,-0.61613905429840,-1.65428566932678
