sep=,
DeviceTag:,5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-09-17_16:36:35_000 GMT+8
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
40,3224371253,0.597015,0.087570,-0.795756,-0.051709,9.28421783447266,1.75476002693176,-2.81002902984619,-0.02534376829863,-1.42533397674561,-0.10466630756855
41,3224387920,0.596805,0.087773,-0.795895,-0.051646,9.29667758941650,1.75473415851593,-2.81214189529419,0.90153491497040,-1.12606239318848,-0.39447396993637
42,3224404587,0.596672,0.088045,-0.795971,-0.051538,9.35695362091064,1.83727288246155,-2.80719637870789,1.35324060916901,-0.40388667583466,-0.60159111022949
43,3224421254,0.596667,0.088283,-0.795956,-0.051420,9.38971042633057,1.93018305301666,-2.80058789253235,1.15047776699066,0.66309362649918,-0.37914475798607
44,3224437921,0.596758,0.088443,-0.795877,-0.051311,9.30803966522217,1.93513953685760,-2.79107093811035,0.72374445199966,1.42344510555267,-0.00224111112766
45,3224454588,0.596864,0.088510,-0.795797,-0.051216,9.25457572937012,1.90554201602936,-2.77589774131775,0.26459839940071,1.46926617622375,0.45387625694275
46,3224471255,0.596974,0.088521,-0.795717,-0.051158,9.23291778564453,1.92134940624237,-2.72829556465149,-0.18925224244595,1.44830214977264,0.60718107223511
47,3224487922,0.597062,0.088476,-0.795652,-0.051213,9.25236988067627,1.93554699420929,-2.68617916107178,-1.00885868072510,1.18122589588165,0.46226444840431
48,3224504589,0.597181,0.088403,-0.795566,-0.051292,9.31788539886475,1.86155998706818,-2.67750835418701,-1.30276441574097,1.40660452842712,0.51442468166351
49,3224521256,0.597302,0.088302,-0.795493,-0.051186,9.31979179382324,1.77925586700439,-2.68452477455139,-0.39611318707466,1.46115970611572,1.43069326877594
50,3224537923,0.597322,0.088302,-0.795488,-0.051026,9.24780845642090,1.80874764919281,-2.68105864524841,0.40290695428848,0.70636630058289,1.10976612567902
51,3224554590,0.597219,0.088397,-0.795566,-0.050855,9.17059803009033,1.78620398044586,-2.66876578330994,0.98002523183823,-0.26235091686249,0.63146191835403
52,3224571257,0.596981,0.088596,-0.795739,-0.050598,9.21606826782227,1.72102439403534,-2.68278193473816,1.96348857879639,-1.31135749816895,0.43309152126312
53,3224587924,0.596724,0.088876,-0.795925,-0.050222,9.30263137817383,1.70940160751343,-2.71318984031677,2.97024726867676,-1.36774384975433,0.48240879178047
54,3224604591,0.596481,0.089256,-0.796093,-0.049766,9.28446865081787,1.74645245075226,-2.75213003158569,3.81900119781494,-1.13149249553680,0.25325199961662
55,3224621258,0.596200,0.089699,-0.796279,-0.049354,9.15318393707275,1.82025623321533,-2.80246472358704,3.86301589012146,-1.42030107975006,-0.27788496017456
56,3224637925,0.595813,0.090154,-0.796534,-0.049075,9.17981147766113,1.88996016979218,-2.87518596649170,3.28596210479736,-2.35041332244873,-0.88143539428711
57,3224654592,0.595418,0.090481,-0.796802,-0.048922,9.32081127166748,1.95342719554901,-2.92746353149414,2.06711769104004,-2.57697033882141,-0.68821322917938
58,3224671259,0.595137,0.090632,-0.796999,-0.048862,9.39028644561768,1.94548726081848,-2.95983314514160,0.73305463790894,-1.78241312503815,-0.10960954427719
59,3224687926,0.595066,0.090636,-0.797053,-0.048828,9.41966533660889,1.93622660636902,-2.94494223594666,-0.18327166140079,-0.10675372183323,0.56995290517807
60,3224704593,0.595183,0.090512,-0.796974,-0.048913,9.29878902435303,1.93554222583771,-2.93138980865479,-1.53235673904419,1.34845101833344,0.77047485113144
61,3224721260,0.595395,0.090304,-0.796825,-0.049144,9.21676826477051,1.97658669948578,-2.89815235137939,-2.71680331230164,2.04091620445251,0.60198169946671
62,3224737927,0.595656,0.090037,-0.796635,-0.049550,9.19904804229736,1.95055675506592,-2.84191322326660,-3.99131703376770,2.34460616111755,0.21565257012844
63,3224754594,0.595994,0.089715,-0.796400,-0.049850,9.31199645996094,1.77952671051025,-2.81086397171021,-3.72887611389160,2.99516797065735,0.96249318122864
64,3224771261,0.596413,0.089458,-0.796111,-0.049913,9.31227111816406,1.72100186347961,-2.81654548645020,-2.21812391281128,3.82924652099609,1.55737400054932
65,3224787928,0.596854,0.089385,-0.795790,-0.049901,9.31391429901123,1.77940809726715,-2.77889299392700,-1.05679285526276,4.18804168701172,0.84631407260895
66,3224804595,0.597275,0.089422,-0.795471,-0.049887,9.30073547363281,1.80045187473297,-2.73399066925049,-0.57714372873306,4.12092304229736,0.24364720284939
67,3224821262,0.597713,0.089469,-0.795140,-0.049832,9.35357284545898,1.87717103958130,-2.69042301177979,-0.33908653259277,4.27933835983276,0.35479351878166
68,3224837929,0.598169,0.089440,-0.794801,-0.049807,9.30388164520264,1.93371248245239,-2.64822745323181,-0.83033812046051,4.37455320358276,0.65485912561417
69,3224854596,0.598512,0.089315,-0.794556,-0.049831,9.15492153167725,1.93427336215973,-2.64743399620056,-1.37583756446838,3.30564594268799,0.98832368850708
70,3224871263,0.598635,0.089124,-0.794477,-0.049953,9.07306003570557,1.91780567169189,-2.67781782150269,-1.99179720878601,1.33372366428375,0.98053747415543
71,3224887930,0.598458,0.088875,-0.794626,-0.050154,9.09503459930420,1.86857450008392,-2.71800947189331,-2.43152904510498,-1.30953896045685,1.01238679885864
72,3224904597,0.598083,0.088614,-0.794926,-0.050334,9.17992019653320,1.80476820468903,-2.75417876243591,-2.16929364204407,-3.00367856025696,1.18426084518433
73,3224921264,0.597646,0.088410,-0.795271,-0.050431,9.32247447967529,1.78899502754211,-2.78353524208069,-1.41884124279022,-3.44848155975342,1.20980966091156
74,3224937931,0.597266,0.088281,-0.795567,-0.050486,9.38495063781738,1.85332882404327,-2.82251334190369,-0.95840156078339,-2.89648890495300,0.97254627943039
75,3224954598,0.597040,0.088172,-0.795743,-0.050577,9.40425300598145,1.96457827091217,-2.83848190307617,-1.19640755653381,-1.57733249664307,0.69947642087936
76,3224971265,0.596947,0.088015,-0.795820,-0.050734,9.33272266387939,1.94687676429749,-2.85868692398071,-1.86474537849426,-0.49268588423729,0.67228847742081
77,3224987932,0.596935,0.087767,-0.795848,-0.050867,9.23490810394287,1.90289807319641,-2.85868334770203,-2.16381216049194,0.13749538362026,1.26377546787262
78,3225004599,0.596934,0.087457,-0.795880,-0.050914,9.14984321594238,1.85096728801727,-2.82336688041687,-1.98353707790375,0.20229551196098,1.97062206268311
79,3225021266,0.596922,0.087085,-0.795927,-0.050955,9.25643539428711,1.90595030784607,-2.82451462745667,-2.17042016983032,0.06493459641933,2.32741951942444
80,3225037933,0.597003,0.086684,-0.795910,-0.050969,9.38632392883301,1.88531553745270,-2.84513974189758,-2.23676991462708,0.84436744451523,2.60803246498108
81,3225054600,0.597199,0.086319,-0.795806,-0.050905,9.38092422485352,1.79768037796021,-2.83819627761841,-1.76809597015381,1.89177334308624,2.71463274955750
82,3225071267,0.597483,0.085985,-0.795642,-0.050702,9.28151607513428,1.71217966079712,-2.78601670265198,-0.96201294660568,2.70281195640564,3.11912107467651
83,3225087934,0.597800,0.085698,-0.795453,-0.050424,9.23660945892334,1.69163763523102,-2.73871016502380,-0.37051334977150,3.05179810523987,3.15541434288025
84,3225104601,0.598147,0.085497,-0.795226,-0.050225,9.32405662536621,1.69455766677856,-2.72934007644653,-0.46803364157677,3.35822820663452,2.34679532051086
85,3225121268,0.598553,0.085413,-0.794937,-0.050104,9.43076610565186,1.69319295883179,-2.72651934623718,-0.46986493468285,3.93100476264954,1.37244999408722
86,3225137935,0.599052,0.085422,-0.794567,-0.049998,9.41513061523438,1.64792549610138,-2.69594526290894,-0.24001657962799,4.79763650894165,0.77768480777740
87,3225154602,0.599546,0.085506,-0.794194,-0.049848,9.32010650634766,1.64072406291962,-2.65990805625916,0.28752174973488,4.83217430114746,0.55651915073395
88,3225171269,0.599967,0.085654,-0.793865,-0.049768,9.26484107971191,1.71049487590790,-2.63424372673035,0.24280196428299,4.23405456542969,-0.08877360820770
89,3225187936,0.600276,0.085830,-0.793613,-0.049766,9.24245548248291,1.73816764354706,-2.63480520248413,0.01502825040370,3.26533102989197,-0.54932832717896
90,3225204603,0.600478,0.085980,-0.793439,-0.049844,9.28758430480957,1.74080657958984,-2.63736295700073,-0.40728035569191,2.30965733528137,-0.73768419027328
91,3225221270,0.600561,0.086151,-0.793346,-0.050034,9.22377967834473,1.79953134059906,-2.63768577575684,-0.86267405748367,1.26355767250061,-1.30316126346588
92,3225237937,0.600478,0.086352,-0.793355,-0.050522,9.23611927032471,1.95536601543427,-2.62503695487976,-2.22836899757385,-0.22906717658043,-2.69477605819702
93,3225254604,0.600319,0.086456,-0.793420,-0.051220,9.31969928741455,1.95704388618469,-2.61676430702209,-3.70323777198792,-1.03167951107025,-3.02561521530151
94,3225271271,0.600224,0.086390,-0.793456,-0.051880,9.42461681365967,1.95947170257568,-2.62069725990295,-4.24869871139526,-0.59905552864075,-1.93268311023712
95,3225287938,0.600256,0.086223,-0.793413,-0.052445,9.36522674560547,1.93258869647980,-2.60007858276367,-4.25500011444092,0.42986437678337,-0.98702383041382
96,3225304605,0.600347,0.086003,-0.793339,-0.052881,9.28352928161621,1.87961459159851,-2.56775832176208,-3.81922531127930,0.94619089365005,-0.17262962460518
97,3225321272,0.600427,0.085793,-0.793283,-0.053147,9.23853302001953,1.82139289379120,-2.55751252174377,-2.85121870040894,0.91121661663055,0.49039995670319
98,3225337939,0.600465,0.085678,-0.793264,-0.053200,9.27867889404297,1.73070979118347,-2.60593533515930,-1.24398314952850,0.69019180536270,0.85420268774033
99,3225354606,0.600452,0.085716,-0.793282,-0.053009,9.32505226135254,1.71479320526123,-2.61195206642151,0.75865453481674,0.46153441071510,1.03369653224945
100,3225371273,0.600423,0.085911,-0.793306,-0.052667,9.35634613037109,1.75946342945099,-2.59470772743225,2.25616526603699,0.49611160159111,0.79558813571930
101,3225387940,0.600421,0.086172,-0.793306,-0.052250,9.37055969238281,1.79453706741333,-2.58943772315979,2.90513992309570,0.80904763936996,0.74201917648315
102,3225404607,0.600446,0.086445,-0.793286,-0.051814,9.35443496704102,1.80788993835449,-2.60570263862610,3.04111719131470,1.04929471015930,0.74550241231918
103,3225421274,0.600485,0.086727,-0.793249,-0.051459,9.33829402923584,1.85460424423218,-2.63443350791931,2.60374212265015,1.15552341938019,0.36717724800110
104,3225437941,0.600516,0.086963,-0.793212,-0.051273,9.27421665191650,1.88403046131134,-2.61196327209473,1.51016950607300,1.00372958183289,-0.09827592223883
105,3225454608,0.600490,0.087170,-0.793211,-0.051247,9.22578525543213,1.82678818702698,-2.62615871429443,0.56970965862274,0.42405024170876,-0.58572405576706
106,3225471275,0.600370,0.087309,-0.793285,-0.051275,9.19768238067627,1.81860125064850,-2.63409805297852,0.07030045986176,-0.44854235649109,-0.43012684583664
107,3225487942,0.600095,0.087446,-0.793467,-0.051428,9.23134803771973,1.88877058029175,-2.69808793067932,-0.48798590898514,-1.81364786624908,-0.92256933450699
108,3225504609,0.599743,0.087585,-0.793702,-0.051679,9.30562400817871,1.90340018272400,-2.70278263092041,-0.95539212226868,-2.51921391487122,-1.33711099624634
109,3225521276,0.599362,0.087679,-0.793957,-0.052014,9.27741050720215,1.94514083862305,-2.72908043861389,-1.55256497859955,-2.81524538993835,-1.43774318695068
110,3225537943,0.599000,0.087728,-0.794202,-0.052369,9.30286598205566,1.93299472332001,-2.69756579399109,-1.88746392726898,-2.70018053054810,-1.26625347137451
111,3225554610,0.598686,0.087698,-0.794425,-0.052621,9.30042552947998,1.87529766559601,-2.68951439857483,-1.68285691738129,-2.32423734664917,-0.40631988644600
112,3225571277,0.598431,0.087656,-0.794616,-0.052706,9.32316112518311,1.83380675315857,-2.71074676513672,-0.86625975370407,-1.76244795322418,0.34386965632439
113,3225587944,0.598238,0.087638,-0.794767,-0.052652,9.33531761169434,1.85208821296692,-2.74756669998169,-0.04443803429604,-1.16679930686951,0.78196203708649
114,3225604611,0.598035,0.087730,-0.794918,-0.052522,9.26332569122314,1.84135985374451,-2.76772022247314,0.83016514778137,-1.13934254646301,0.48833814263344
115,3225621278,0.597796,0.087902,-0.795094,-0.052291,9.24878978729248,1.79548609256744,-2.75246787071228,1.73412704467773,-1.34672868251801,0.46774554252625
116,3225637945,0.597546,0.088131,-0.795284,-0.051877,9.29102134704590,1.75228238105774,-2.75975608825684,2.99322128295898,-1.33415257930756,0.91166472434998
117,3225654612,0.597355,0.088421,-0.795431,-0.051323,9.35978507995605,1.78999066352844,-2.75207853317261,3.95344161987305,-0.72486495971680,1.15440917015076
118,3225671279,0.597248,0.088732,-0.795510,-0.050798,9.30896472930908,1.89975047111511,-2.77649259567261,3.78865051269531,-0.00203620991670,0.90465992689133
119,3225687946,0.597172,0.089008,-0.795561,-0.050410,9.27089405059814,1.91782844066620,-2.79042625427246,2.87117695808411,0.18256092071533,0.53114968538284
120,3225704613,0.597109,0.089195,-0.795605,-0.050135,9.25001525878906,1.87815165519714,-2.80411291122437,1.88055467605591,0.18614667654037,0.55183202028275
121,3225721280,0.597028,0.089297,-0.795670,-0.049888,9.25778675079346,1.84442341327667,-2.81543684005737,1.39314508438110,-0.04281162470579,0.90962857007980
122,3225737947,0.596964,0.089334,-0.795725,-0.049706,9.28282642364502,1.86199736595154,-2.81191468238831,0.75921809673309,0.03339255973697,1.00147581100464
123,3225754614,0.596930,0.089291,-0.795759,-0.049646,9.31431007385254,1.89480304718018,-2.82805681228638,-0.26365712285042,0.17398066818714,0.93300008773804
124,3225771281,0.596950,0.089190,-0.795749,-0.049761,9.31498622894287,1.88600504398346,-2.80597615242004,-1.51458132266998,0.52258223295212,0.52341467142105
125,3225787948,0.597029,0.089048,-0.795691,-0.049984,9.32033538818359,1.84437525272369,-2.79433488845825,-2.31090593338013,0.96805113554001,0.29742106795311
126,3225804615,0.597156,0.088878,-0.795600,-0.050217,9.29167747497559,1.78676593303680,-2.79520463943481,-2.52122449874878,1.34874558448792,0.39892423152924
127,3225821282,0.597303,0.088741,-0.795493,-0.050410,9.24794006347656,1.75492668151855,-2.78484463691711,-2.21657419204712,1.55522227287292,0.38888403773308
128,3225837949,0.597387,0.088683,-0.795420,-0.050663,9.22674751281738,1.81661295890808,-2.76086759567261,-2.15103125572205,1.05726015567780,-0.29017910361290
129,3225854616,0.597407,0.088697,-0.795384,-0.050975,9.22630596160889,1.83590376377106,-2.79452538490295,-2.11303496360779,0.55856817960739,-0.93380051851273
130,3225871283,0.597337,0.088774,-0.795411,-0.051240,9.24785518646240,1.80161798000336,-2.76892852783203,-1.51112329959869,-0.14669671654701,-1.08042037487030
131,3225887950,0.597231,0.088872,-0.795471,-0.051374,9.28388023376465,1.84584665298462,-2.77830386161804,-0.69396322965622,-0.39161816239357,-0.65002465248108
132,3225904617,0.597125,0.088983,-0.795535,-0.051411,9.26768016815186,1.86857903003693,-2.81743621826172,-0.10494802892208,-0.34833267331123,-0.31257733702660
133,3225921284,0.597008,0.089117,-0.795611,-0.051359,9.21646213531494,1.84804093837738,-2.83698368072510,0.48959320783615,-0.38924902677536,-0.07407192885876
134,3225937951,0.596886,0.089256,-0.795698,-0.051203,9.22684478759766,1.80098736286163,-2.83546519279480,1.05678629875183,-0.40671685338020,0.33596819639206
135,3225954618,0.596780,0.089389,-0.795782,-0.050893,9.31879043579102,1.79975020885468,-2.88411688804626,1.93375253677368,-0.19760197401047,0.98714548349380
136,3225971285,0.596729,0.089582,-0.795814,-0.050638,9.29911804199219,1.89042127132416,-2.90871286392212,1.78613352775574,0.29662707448006,0.43473073840141
137,3225987952,0.596744,0.089799,-0.795788,-0.050498,9.34936618804932,1.90617549419403,-2.89983558654785,1.19529986381531,0.83061343431473,-0.18566644191742
138,3226004619,0.596867,0.089967,-0.795681,-0.050438,9.33547019958496,1.89124405384064,-2.87993288040161,0.45894756913185,1.69153320789337,-0.25214424729347
139,3226021286,0.597117,0.090087,-0.795488,-0.050304,9.35094451904297,1.87758910655975,-2.83228731155396,0.55309987068176,2.76649808883667,0.30200573801994
140,3226037953,0.597515,0.090144,-0.795196,-0.050097,9.31728839874268,1.86962926387787,-2.79253530502319,0.59728175401688,4.00657558441162,0.93031084537506
141,3226054620,0.598000,0.090128,-0.794848,-0.049867,9.27813434600830,1.91765236854553,-2.77302527427673,0.32354602217674,4.69805383682251,1.42105019092560
142,3226071287,0.598475,0.090092,-0.794505,-0.049680,9.24111938476562,1.89703273773193,-2.73874831199646,0.01078935153782,4.59210777282715,1.36392128467560
143,3226087954,0.598902,0.090080,-0.794198,-0.049482,9.25317001342773,1.81581068038940,-2.72109293937683,0.19874815642834,4.18891191482544,1.27920711040497
144,3226104621,0.599302,0.090085,-0.793915,-0.049162,9.25859642028809,1.71005272865295,-2.67556834220886,0.97699004411697,4.03797674179077,1.69347977638245
145,3226121288,0.599683,0.090101,-0.793653,-0.048710,9.31133079528809,1.77748894691467,-2.65918779373169,1.76566922664642,3.92542171478271,2.18100500106812
146,3226137955,0.600060,0.090101,-0.793388,-0.048384,9.32817173004150,1.90992534160614,-2.66661572456360,1.04049670696259,3.83813357353210,1.74061977863312
147,3226154622,0.600437,0.090036,-0.793116,-0.048298,9.35935497283936,1.94365191459656,-2.62942385673523,-0.57585042715073,3.68872213363647,1.10741019248962
148,3226171289,0.600842,0.089948,-0.792816,-0.048346,9.32740402221680,1.85280251502991,-2.58991885185242,-1.42883002758026,3.86447572708130,0.66803681850433
149,3226187956,0.601181,0.089879,-0.792566,-0.048364,9.21781635284424,1.68932175636292,-2.55499196052551,-1.12950718402863,3.32881212234497,0.70581555366516
150,3226204623,0.601412,0.089850,-0.792401,-0.048240,9.24581336975098,1.72855603694916,-2.55431723594666,-0.08683986216784,2.49319767951965,1.08608722686768
151,3226221290,0.601540,0.089874,-0.792308,-0.048129,9.24542713165283,1.82945466041565,-2.57170939445496,0.16458080708981,1.64116561412811,0.75181597471237
152,3226237957,0.601594,0.089913,-0.792263,-0.048115,9.36097145080566,1.86568510532379,-2.61464476585388,-0.26940715312958,0.97800165414810,0.27550938725471
153,3226254624,0.601629,0.089911,-0.792238,-0.048094,9.30935001373291,1.82734715938568,-2.58815479278564,-0.35882112383842,0.78703337907791,0.53528612852097
154,3226271291,0.601604,0.089875,-0.792263,-0.048064,9.24874114990234,1.84663796424866,-2.56943726539612,-0.40237554907799,0.25166401267052,0.76311123371124
155,3226287958,0.601498,0.089803,-0.792352,-0.048057,9.25309753417969,1.82719349861145,-2.55766201019287,-0.59432989358902,-0.47959780693054,0.88017410039902
156,3226304625,0.601357,0.089718,-0.792468,-0.048079,9.33567905426025,1.86177754402161,-2.58871912956238,-0.80818319320679,-0.81207627058029,0.84559696912766
157,3226321292,0.601228,0.089644,-0.792570,-0.048136,9.35093498229980,1.85352015495300,-2.59352064132690,-0.92629617452621,-0.70026397705078,0.62236940860748
158,3226337959,0.601047,0.089617,-0.792710,-0.048152,9.25463485717773,1.80341708660126,-2.59037160873413,-0.49111071228981,-1.10222983360291,0.54839992523193
159,3226354626,0.600798,0.089623,-0.792900,-0.048118,9.21514415740967,1.81878924369812,-2.59628176689148,-0.00913092866540,-1.64213275909424,0.57796984910965
160,3226371293,0.600494,0.089603,-0.793133,-0.048097,9.29493904113770,1.92408692836761,-2.61353254318237,-0.15160155296326,-2.13086152076721,0.68691349029541
161,3226387960,0.600172,0.089453,-0.793392,-0.048141,9.31094074249268,1.95928025245667,-2.65520477294922,-1.01874506473541,-2.42083549499512,1.12600457668304
162,3226404627,0.599830,0.089140,-0.793684,-0.048163,9.30268192291260,1.85024237632751,-2.67299628257751,-1.55084908008575,-2.70964431762695,2.12283825874329
163,3226421294,0.599454,0.088737,-0.794017,-0.048098,9.26882934570312,1.76538479328156,-2.67353343963623,-1.39890146255493,-3.03612923622131,2.98564028739929
164,3226437961,0.599045,0.088357,-0.794376,-0.047960,9.29498291015625,1.71979963779449,-2.68769145011902,-0.89498460292816,-3.27297043800354,3.16796469688416
165,3226454628,0.598663,0.088109,-0.794701,-0.047798,9.37803268432617,1.65552270412445,-2.73538923263550,-0.24392254650593,-2.92795467376709,2.53452444076538
166,3226471295,0.598357,0.088083,-0.794945,-0.047622,9.40651798248291,1.59194791316986,-2.78053784370422,0.68203413486481,-2.09447836875916,1.35559678077698
167,3226487962,0.598126,0.088302,-0.795110,-0.047369,9.35098075866699,1.55844700336456,-2.77788805961609,2.03635692596436,-1.23787462711334,0.31167453527451
168,3226504629,0.597921,0.088708,-0.795236,-0.047085,9.32419681549072,1.65276098251343,-2.77949523925781,2.93483757972717,-0.85515677928925,-0.60371690988541
169,3226521296,0.597789,0.089148,-0.795303,-0.046799,9.40091037750244,1.72001743316650,-2.82968950271606,3.01453185081482,-0.20453022420406,-0.78917855024338
170,3226537963,0.597801,0.089533,-0.795265,-0.046562,9.39295864105225,1.82152104377747,-2.79775571823120,2.40906023979187,0.97467213869095,-0.70766609907150
171,3226554630,0.597907,0.089820,-0.795158,-0.046477,9.30955886840820,1.86283218860626,-2.77384734153748,1.11784696578979,1.64528954029083,-0.81919664144516
